title,date_company,content
"평창군, ‘고령자 건강반찬 나누기’ 추진",2021.04.12 | 참뉴스,참뉴스】정광섭 기자 = 강원 평창군은12일부터 16일까지 닷새간 관내 5개 읍ㆍ면 고령자 800명을 대상으로 ‘취약계층 식생활ㆍ건강개선을 위한 고령자 건강반찬 나누기...
"두 달 만에 150명 넘은 위중증 환자.. ""고령자 접종 속도 내야""",2021.04.27 | 국민일보 | 다음뉴스,부천의 노인 주간보호센터에서는 이날까지 확진자 70명이 나왔다. 방역 당국은 고령자들이 신속하게 접종을 받고 면역을 얻어야 위중증 환자를 줄일 수 있다고 설명했다...
"전북생진원, 고령자 건강 맞춤형 토탈 케어 플랫폼 서비스 완성",2021.04.16 | 전라일보,"산업진흥원(원장 김동수)원 도내 IT 전문 기업체인 ㈜필컴, ㈜아람솔루션과 함께 고령자 건강 맞춤형 토탈케어 플랫폼 서비스를 완성했다고 16일 밝혔다.2020년 기준 우리..."
"청양군, 13일부터 고령자 백신 2차 접종",2021.05.10 | 디트뉴스24,"청양군이 오는 13일부터 75세 노인에 대한 코로나19 백신 2차 접종에 나선다고 10일 밝혔다. 2차 접종에 사용할 백신은 1차 때와 같은 화이자 제품이며, 접종 희망자는 모두..."
"日 자민당 정조회장, ""고령자 백신 접종 연내 마치지 못할 수도""",2021.04.19 | 한국일보 | 다음뉴스,"博文) 정무조사회장이 일본의 신종 코로나바이러스 감염증(코로나19) 백신 접종이 고령자에 대해서도 연내에 끝나지 않을 가능성을 언급했다. 정조회장은 간사장, 총무회장..."
"""87세 할머니도 감감무소식""..더딘 고령자 백신 접종에 속터져[촉!]",2021.04.27 | 헤럴드경제 | 다음뉴스,연세가 87세인데 백신은 감감무소식이다”고 했다. 이어 “4월부터 75세 이상 고령자 대상으로 백신을 맞게 한다고 했으면서 아무런 연락도 못 받아 이모가 구청에 알아보니...
신규 확진 541명..모레부터 고령자 접종 예약,2021.05.04 | 연합뉴스TV | 다음뉴스,[뉴스리뷰] [앵커] 코로나19 확진자가 다시 500명대로 올라섰습니다. 600명대에 이르던 지난주보다는 적지만 검사 건수 감소 영향이라 확산세가 꺾인 것으로 보긴...
"안양시, 혼자 사는 65세이상 어르신 고령자 안심단말기를 무료 설...",2021.05.06 | 여성종합뉴스,[여성종합뉴스]안양시는 혼자 사는 65세이상 어르신 가정에 고령자 안심단말기를 무료로 설치 지원하고 있다. 이 서비스는 낙상이나 호흡곤란 등 긴급상황 발생 시‘살려줘...
신규 확진 541명..모레부터 고령자 접종 예약,2021.05.04 | 연합뉴스TV | 다음뉴스,[앵커] 코로나19 확진자가 다시 500명대로 올라섰습니다. 600명대에 이르던 지난주보다는 적지만 검사 건수 감소 영향이라 확산세가 꺾인 것으로 보긴 어려운데요. 이런...
"고령자, 코로나 백신접종 전면 확대",2021.04.15 | 새전북신문,19 예방접종센터가 이달 중 도내 전역에 들어선다. 따라서 거주지와 상관없이 일반 고령자는 모두 백신 주사를 맞을 수 있게 됐다.<본지 4월15일자 1면 보도><관련기사 2면...
"교보생명, 고령자·유병력자 대상 간편가입 건강보험 출시",2021.04.12 | 아시아경제 | 다음뉴스,교보생명은 고령자나 유병력자도 맞춤형 보장을 준비할 수 있는 '교보간편가입건강보험'을 출시했다고 12일 밝혔다. [아시아경제 오현길 기자] 교보생명은 고령자나...
"일본, 닷새 만에 확진자 3천명↓..12일부터 고령자 '백신 접종'",2021.04.11 | 한겨레 | 다음뉴스,"일본의 코로나19 하루 확진자가 닷새 만에 3천명 아래로 떨어진 가운데, 12일부터 고령자를 대상으로 백신 접종이 시작된다. <니혼게이자이신문>은 “65살 이상 고령자..."
"천안시·천안세무서, 고령자·장애인 소득세 ‘도움창구’ 운영…...",2021.05.06 | 동양일보,［동양일보 최재기 기자］천안시와 천안세무서가 손잡고 고령자와 장애인을 위한 소득세 신고 도움창구 운영한다. 6일 천안시에 따르면 종합소득세(국세)와 개인지방소득세...
"묻지도 따지지도 않는 고령자 보험, 보험료는 2배 비싸",2021.04.13 | 조선일보 | 다음뉴스,여부를 판단하는 ‘초(超)간편 보험'이 속속 등장하고 있다. 질병 이력이 있거나 고령자가 이용하던 기존 ‘간편심사 보험'보다 가입 절차가 더 간단해졌기 때문에 ‘초(超...
김해형 고령자 주거지원 서비스 시범,2021.04.20 | 창원일보,테이블 제작. 김해시는 지역사회 통합돌봄 선도사업의 일환으로 올해 `김해형 고령자 주거지원 서비스`를 시범 실시한다고 밝혔다. 김해형 고령자 주거지원 서비스는 대상자...
주말 80대 고령자 코로나19 ‘양성’,2021.04.25 | 온양신문,주말인 지난 4월 24일 아산에서 80대 고령자가 코로나바이러스감염증-19(코로나19)에 감염됐다. 특히 이 환자는 감염경로 미상으로 당국이 조사중이다. 아산시에 의하면...
"생진원, 고령자 건강 맞춤형 토탈 케어 플랫폼 서비스 완성",2021.04.18 | 전민일보,"산업진흥원(원장 김동수)는 도내 IT 전문 기업 체인 ㈜필컴, ㈜아람솔루션과 함께 고령자 건강 맞춤형 토탈케어 플랫폼 서비스를 완성했다고 16일 밝혔다. 고령자 건강 맞춤..."
"동두천시 자원봉사센터, 75세 이상 고령자 대상 백신 예방접종 봉...",2021.05.03 | 경인매일,동두천시자원봉사센터는 시민회관에서 4월 29일부터 6월 30일까지 실시하는 75세 고령자 대상 코로나19 예방접종센터에 봉사자를 배치했다. 적십자지구협의회 회원 10...
고령자에 라임펀드 판 신한은행..75% 배상해야,2021.04.20 | 머니투데이 | 다음뉴스,신한은행 전경/사진제공=신한은행 #. 신한은행 직원은 안전한 상품 추천을 요청한 고령자 A씨에게 라임펀드를 소개했다. 해당 직원은 금융투자상품 투자경험이 없던 A씨의...
접종자 일시 감소..내일부터 고령자 예약·다음주 백신 숨통 트인다,2021.05.05 | KBS | 다음뉴스,[앵커] 백신 상황 살펴보겠습니다. 오늘(5일) 새로 화이자 백신 43만 6천회 분이 우리나라에 도착했습니다. 내일(6일)부터는 일흔 살에서 일흔네 살 어르신과 만성중증...
김해시 고령자 맞춤형 주거지원 서비스 시작,2021.04.20 | 뉴스프리존,우성자 기자=경남 김해시는 지역사회 통합돌봄 선도사업의 일환으로 올해 '김해형 고령자 주거지원 서비스'를 시범 실시한다고 20일 밝혔다. 김해형 고령자 주거지원 서비스...
일하는 60대 이상 고령자가 30대보다 많다..사상 처음 역전,2021.04.26 | 중앙일보 | 다음뉴스,"500만 명을 처음 돌파했고, 1987년 통계 작성 이후 최대 인원이다. 60세 이상 고령자가 전체 취업자(2692만3000명)에서 차지하는 비율도 19.5%로 역대 최대를 찍었다. 일..."
'장애인고령자등지원주택10만호공급공동대책위원회 출범식',2021.04.19 | 뉴스1 | 다음뉴스,(서울=뉴스1) 오대일 기자 = 장애인고령자등지원주택10만호공급공동대책위원회가 19일 오전 국회 본관 앞 계단에서 출범식 및 주거약자법 개정·주거유지지원서비스법 제정...
"전북도생물산업진흥원, 고령자 건강 맞춤형 토탈 케어 플랫폼 서...",2021.04.18 | 전주일보,"산업진흥원(원장 김동수)는 도내 IT 전문 기업 체인 ㈜필컴, ㈜아람솔루션과 함께 고령자 건강 맞춤형 토탈케어 플랫폼 서비스를 완성했다고 18일 밝혔다. 고령자 건강 맞춤..."
"무안군, 고령자 운전면허 자진반납 10만 원 지원",2021.04.28 | 무안신문,[무안신문=조호기 기자] 무안군은 고령 운전자 교통사고 예방을 위한 ‘2021년 고령자 운전면허 자진반납 교통비 지원사업’을 실시한다. 지원 대상은 무안군에 주소지를 둔...
장애인고령자등지원주택10만호공급공동대책위원회 출범식,2021.04.19 | 노컷뉴스 | 다음뉴스,장애인고령자등지원주택10만호공급공동대책위원회는 19일 오전 국회본관앞 계단에서 출범식 및 주거약자법 개정.주거유지지원서비스법 제정발의 환영 기자회견을 가졌다...
"교보생명, 고령자·유병력자 위한 간편가입 건강보험 출시",2021.04.12 | 서울경제 | 다음뉴스,[서울경제] 교보생명이 고령자와 유병력자도 쉽게 맞춤형 보장을 준비할 수 있는 ‘교보간편가입건강보험’을 출시했다고 12일 밝혔다. 3가지 질문에 답하면 가입할 수 있는...
"교보생명, 고령자·유병력자 위한 간편가입 건강보험 출시",2021.04.12 | 머니투데이 | 다음뉴스,교보생명이 고령자와 유병력자도 쉽게 맞춤형 보장을 준비할 수 있는 '(무)교보간편가입건강보험'을 출시했다고 12일 밝혔다. 3가지 질문에 답하면 가입할 수 있는 간편심사...
"교보생명, 고령자·유병력자 위한 간편가입 건강보험 출시",2021.04.12 | 파이낸셜뉴스 | 다음뉴스,교보생명 '(무)교보간편가입건강보험' [파이낸셜뉴스] 교보생명이 고령자와 유병력자도 쉽게 맞춤형 보장을 준비할 수 있는 '(무)교보간편가입건강보험'을 출시했다고 12일...
"[세계로컬핫뉴스] 남원시, 코로나 19 백신 고령자 접종대상 확대...",2021.05.06 | 세계타임즈,정부에서 최근 코로나19 4차 대유행 우려에 따라 기존 65세~74세에서 60~64세까지 고령자 접종대상을 확대하자 코로나 19 백신 예방접종 온라인예약을 직접 못할 경우...
"교보생명, 고령자·유병력자 위한 간편가입 건강보험 출시",2021.04.12 | 데일리안 | 다음뉴스,모델이 (무)교보간편가입건강보험 출시 소식을 전하고 있다.ⓒ교보생명 교보생명은 고령자와 유병력자도 쉽게 맞춤형 보장을 준비할 수 있는 (무)교보간편가입건강보험을...
"성북, 고령자 지원주택 ‘희망아지트’ 조성",2021.04.19 | 시정일보,"조성된다. 연면적 248.91㎡ 규모의 2층 규모 빈 집을 리모델링해 고령자 8가구의 삶터를 조성했다. 고령자가 생활할 수 있는 독립된 주거공간을 비롯해 커뮤니티 공간, 공유..."
고령자 운전에 자율주행이 얼마나 도움이 될까?,2021.04.28 | 브라보 마이 라이프,배송도 같은 맥락에서 보면 앞으로 발전 가능성이 크다는 설명이다. 최근 65세 이상 고령자 사고가 늘어나고 있다. 이에 대해 자율주행이 고령자 운전에 얼마나 도움을 줄...
[포토]'장애인고령자등지원주택10만호공급공동대책위원회 출범식',2021.04.19 | 이데일리 | 다음뉴스,기자] 심상정 정의당 의원이 19일 오전 서울 여의도 국회본관앞 계단에서 '장애인고령자등지원주택10만호공급공동대책위원회 출범식 및 주거약자법 개정.주거유지지원서비스...
"김해시, 고령자 주거시설 개선 시범 추진",2021.04.21 | 경남도민일보,김해시는 올해 시범적으로 고령자 편의에 맞춰 주거 시설을 개선해주는 사업을 시행한다. 지역사회 통합돌봄 선도사업의 하나로 '김해형 고령자 주거지원 서비스'다. 이...
"日 65세 이상 고령자, 12일 백신 접종 개시",2021.04.10 | 파이낸셜뉴스 | 다음뉴스,일본의 코로나 확진자가 최근 급증하고 있는 가운데 오는 12일부터 65세 이상 고령자에 대한 코로나19 백신 접종이 시작된다. 10일 요미우리신문에 따르면 일본 정부는 총...
"""유병력자도 가입 OK"" 생보사 '고령자' 구애",2021.04.15 | EBN,최근 생보업계가 고령자와 유병력자도 가입 가능한 보험 상품을 쏟아내고 있다. 저출산‧고령화로 국내 보험시장이 포화상태에 이르면서 새로운 고객층으로 부상한 '고령자...
"교보생명, 고령자·유병력자 위한 간편가입 건강보험 출시",2021.04.12 | 지디넷코리아 | 다음뉴스,(지디넷코리아=차재서 기자)교보생명이 고령자와 유병력자도 쉽게 맞춤형 보장을 준비할 수 있는 '교보간편가입건강보험'을 출시했다고 12일 밝혔다. 이 상품은 3가지 질문...
인천공항에 고령자·장애인 교통약자 쉼공간 개장,2021.04.19 | 한국경제 | 다음뉴스,"있는 교통약자 서비스센터는 오전8시부터 오후10시까지 운영된다. 만 65세 이상 고령자, 장애인, 임산부, 영유아 동반자 등 교통약자는 누구나 무료로 이용 가능하다..."
"일본, 12일부터 고령자 대상 코로나 백신 접종한다",2021.04.13 | 아시아투데이,"일본에선 12일 65세 이상 고령자에 대한 신종코로나 바이러스 감염증(코로나19)의 백신 접종이 시작됐다. 이날 교도통신 등에 따르면, 일본은 이날부터 65세 이상 고령자의..."
제주 고령자 교통사고 잇따라…면허 자진 반납은 '저조',2021.04.22 | 제민일보,제주지역 고령 운전자 교통사고가 잇따르고 있지만 고령자 교통사고 예방을 위해 도입된 '운전면허 자진 반납제도'의 성과는 저조한 것으로 나타났다. 22일 제주도경찰청에...
"교보생명, 고령자·유병력자 위한 간편가입 건강보험 출시",2021.04.12 | 헤럴드경제 | 다음뉴스,[교보생명 제공] [헤럴드경제=정경수 기자] 교보생명이 고령자와 유병력자도 가입할 수 있는 ‘(무)교보간편가입건강보험’을 출시했다고 12일 밝혔다. 경증질환이나 과거...
