title,date_company,content,date,company
"동두천시 소요동 행정복지센터, 어버이날 맞아 '소담쓰담' 사업으...",2021.05.07 | 데일리와이,"소요동 행정복지센터, 어버이날 맞아 '소담쓰담' 사업으로 독거노인 가구에 고추장 등 전달 [데일리와이=오경근 기자] 동두천시 소요동 행정복지센터는 로컬드림봉사회가...",2021.05.07,데일리와이
"건강보험 대전충청지역본부, 독거노인 위기가구 지원",2021.05.05 | 세계뉴스통신,달을 맞아 4일 세종특별자치시 아름동 지역사회보장협의체(위원장 허남태)에 독거노인 위기가구 후원물품을 지원했다. 대전충청지역본부는 아름동 소재 공공기관과 2018년...,2021.05.05,세계뉴스통신
"동두천시 소요동 행정복지센터, 어버이날 맞아 '소담쓰담' 사업으...",2021.05.07 | 뉴스후,"소요동 행정복지센터, 어버이날 맞아 '소담쓰담' 사업으로 독거노인 가구에 고추장 등 전달 [뉴스후=박광준 기자] 동두천시 소요동 행정복지센터는 로컬드림봉사회가 지난...",2021.05.07,뉴스후
하동군 고전면 `독거노인 희망찾기` 2호 추진,2021.05.03 | 창원일보,고령화로 홀로 사는 어르신이 늘고 있는 가운데 하동군 고전면이 민ㆍ관 협력으로 `독거노인 희망찾기` 사업을 연속 추진해 눈길을 끈다. 하동군 고전면과 지역사회보장...,2021.05.03,창원일보
"여주시 오학동, 어버이날 맞아 독거노인 등 삼계탕 나눔 ‘훈훈’",2021.05.06 | 데일리연합,협의체와 오학동 남녀 새마을지도자협의회에서는 지난 5월6일 어버이날을 앞두고 독거노인 등 150가정에 삼계탕과 떡 마스크 등을 전달했다. 코로나19로 인해 가족간 만남이...,2021.05.06,데일리연합
"'경남 무장애네트워크' , 저소득 독거노인가구",2021.05.03 | 경남에나뉴스,나뉴스 이민석 기자] 경남 무장애네트워크에서는 지난 2일 주거환경이 열악한 활천동 독거노인가구를 방문하여 주거환경 개선 봉사활동을 펼쳤다.'경남 무장애네트워크'는...,2021.05.03,경남에나뉴스
현대중공업그룹1%나눔재단 독거노인 세대에 전자레인지 지원,2021.05.06 | 울산매일,현대중공업그룹이 지역 독거노인과 소외계층의 따뜻한 한 끼 식사를 위한 지원 사업에 나섰다.현대중공업그룹1%나눔재단은 6일 동구노인복지관에서 ‘전자레인지 전달식’을...,2021.05.06,울산매일
"여주시 오학동, 어버이날 맞아 독거노인 등 삼계탕 나눔 ‘훈훈’",2021.05.06 | 미디어투데이,어버이날 맞아 독거노인 등 삼계탕 나눔 [미디어투데이=안정태 기자] 여주시 오학동 지역사회보장협의체와 오학동 남녀 새마을지도자협의회에서는 지난 5월6일 어버이날을...,2021.05.06,미디어투데이
"충청남도개발공사, 충남도내 독거노인 후원물품 전달",2021.05.06 | 백제뉴스,충남연합회 전대규 회장 및 대한적십자사 충청남도지사 유창기 회장도 참석해 독거노인을 위한 지속적인 복지 및 나눔 실천 계획을 함께 논의했다.정석완 사장은 “어버이날...,2021.05.06,백제뉴스
"여주시 오학동, 어버이날 맞아 독거노인 등 삼계탕 나눔 ‘훈훈’",2021.05.06 | 데일리와이,어버이날 맞아 독거노인 등 삼계탕 나눔 [데일리와이=유명수 기자] 여주시 오학동 지역사회보장협의체와 오학동 남녀 새마을지도자협의회에서는 지난 5월6일 어버이날을...,2021.05.06,데일리와이
"롯데홈쇼핑, 어버이날 맞아 지역 독거노인에 ‘건강백세꾸러미’ ...",2021.05.07 | 시사위크,"최민석 기자 롯데홈쇼핑(대표 이완신)은 지난 4일, 어버이날을 맞아 영등포 지역 독거노인 140가구에 ‘건강백세꾸러미’를 전달했다고 7일 밝혔다.이날 행사는 롯데홈쇼핑...",2021.05.07,시사위크
"여주시 오학동, 어버이날 맞아 독거노인 등 삼계탕 나눔 ‘훈훈’",2021.05.06 | 경기IN,어버이날 맞아 독거노인 등 삼계탕 나눔 [경기IN=오효석 기자] 여주시 오학동 지역사회보장협의체와 오학동 남녀 새마을지도자협의회에서는 지난 5월6일 어버이날을 앞두고...,2021.05.06,경기IN
"여주시 오학동, 어버이날 맞아 독거노인 등 삼계탕 나눔 ‘훈훈’",2021.05.06 | 뉴스후,어버이날 맞아 독거노인 등 삼계탕 나눔 [뉴스후=정순화 기자] 여주시 오학동 지역사회보장협의체와 오학동 남녀 새마을지도자협의회에서는 지난 5월6일 어버이날을 앞두고...,2021.05.06,뉴스후
"남원시, 독거노인 생일상 차려드리기 사업 실시",2021.05.03 | 케이에스피뉴스,남원시 노암동지역사회보장협의체는 지역특화사업으로 지난 4월 30일 생일을 맞은 독거노인 가정에 방문하여 생일상을 차려드리는 사업을 실시하였다. 독거노인 생일상 차려...,2021.05.03,케이에스피뉴스
"음성읍 지역사회보장협의체, 독거노인 대상 유제품 지원사업 추진",2021.05.06 | 브레이크뉴스,"있다고 6일 밝혔다. 유제품 지원 사업은 건강, 안전 등 여러 위험에 노출된 독거노인을 대상으로 하며, 유제품 수령여부를 통해 주기적인 안부확인과 고른 영양섭취에 기여...",2021.05.06,브레이크뉴스
가정의 달 기념 독거노인에 카네이션 전달,2021.05.06 | 충청일보,도담동 지역사회보장협의체가 5월 가정의 달을 기념해 6일 취약계층 75세 이상 독거노인 153가구에 카네이션 화분과 떡을 전달했다. 이번 사업은 코로나19 장기화로 이웃 간...,2021.05.06,충청일보
"남원시, 독거노인 생일상 차려드리기 사업 실시",2021.05.03 | 미디어투데이,남원시 노암동지역사회보장협의체는 지역특화사업으로 지난 4월 30일 생일을 맞은 독거노인 가정에 방문하여 생일상을 차려드리는 사업을 실시하였다. 독거노인 생일상 차려...,2021.05.03,미디어투데이
"'경남 무장애네트워크' , 저소득 독거노인가구",2021.05.03 | 미디어투데이,안상일 기자] 경남 무장애네트워크에서는 지난 2일 주거환경이 열악한 활천동 독거노인가구를 방문하여 주거환경 개선 봉사활동을 펼쳤다. '경남 무장애네트워크'는 소외...,2021.05.03,미디어투데이
"'경남 무장애네트워크' , 저소득 독거노인가구",2021.05.03 | 케이에스피뉴스,뉴스=김아영 기자] 경남 무장애네트워크에서는 지난 2일 주거환경이 열악한 활천동 독거노인가구를 방문하여 주거환경 개선 봉사활동을 펼쳤다.'경남 무장애네트워크'는...,2021.05.03,케이에스피뉴스
"'경남 무장애네트워크' , 저소득 독거노인가구",2021.05.03 | 뉴스쉐어,쉐어=이지한 기자] 경남 무장애네트워크에서는 지난 2일 주거환경이 열악한 활천동 독거노인가구를 방문하여 주거환경 개선 봉사활동을 펼쳤다. '경남 무장애네트워크'는...,2021.05.03,뉴스쉐어
"안산시 사이동 지역사회보장협의체, 독거노인에 카네이션 및 롤케...",2021.05.07 | 안산인터넷뉴스,"사이동 지역사회보장협의체(민간위원장 이수남)는 어버이날을 앞둔 지난 6일 관내 독거노인 20명에게 직접 만든 매실청과 카네이션, 롤케익 등을 준비해 카네이션 나눔 봉사...",2021.05.07,안산인터넷뉴스
"광주 동구, 저소득 독거 노인가구를 대상으로 '카네이션 달아드리...",2021.05.07 | 메트로신문,"충장동은 5월 가정의 달을 맞아 7일 관내 기초생활수급자, 차상위 등 저소득 독거 노인가구를 대상으로 '카네이션 달아드리기' 행사를 개최했다고 밝혔다. 올해로 3...",2021.05.07,메트로신문
"부산시설공단, 어버이날 독거노인 위해 사랑의 손편지 담은 추억...",2021.05.04 | 한국시민기자협회,추억키트 제작 지원 나서 한글손글디자인협회도 캘리그라피 작품 지원으로 힘보태 (사)독거노인복지재단과 협업으로 동구 소재 홀몸 어르신 40가구에 온정 전달 부산시설...,2021.05.04,한국시민기자협회
"동두천시 소요동 행정복지센터, 어버이날 맞아 「소담쓰담」 사업...",2021.05.07 | 경인투데이뉴스,동두천시 소요동 행정복지센터는 로컬드림봉사회가 지난 6일 가족이 없는 소요동 독거노인에게 지원해달라며 고추장과 된장 75통(80kg)상당을 기부했다고 밝혔다. 로컬드림...,2021.05.07,경인투데이뉴스
가정의 달 기념 독거노인에게 카네이션 전달,2021.05.06 | 서울일보,지역사회보장협의체가 5월 가정의 달을 기념해 6일 관내 취약계층 75세 이상 독거노인 153가구에 카네이션 화분과 떡을 전달했다.이번 사업은 코로나19 장기화로 이웃 간...,2021.05.06,서울일보
"경북도청 도배봉사 동아리, 독거노인 찾아 봉사활동",2021.05.04 | 내외통신,"사람들’(회장 최우진)은 5월 가정의 달을 맞이하여 지난 5. 1일 기초생활수급 독거노인을 찾아 주택도배 및 전기배선교체, 집안청소 등의 봉사활동을 실시하였다.‘행복을...",2021.05.04,내외통신
"무안군 일로읍 민간단체, 독거노인 가정에 후원물품 전달",2021.05.05 | 빅데이터뉴스,"무안군 일로읍 민간단체, 독거노인 가정에 후원물품 전달/사진=무안군 [무안=빅데이터뉴스 김정훈 기자] 전남 무안군 일로읍(읍장 박원식)은 지난 3일 일로읍 인의예술회와...",2021.05.05,빅데이터뉴스
당진시 당진3동 저소득 독거노인가구 방문상담 실시,2021.05.04 | 내외신문,신문=강봉조 기자] 당진시 당진3동 행정복지센터는 5월 가정의 달을 맞아 저소득 독거노인 가구에 맞춤형 보건복지서비스 제공을 위한 방문상담을 실시한다. 해당사업은...,2021.05.04,내외신문
"점촌2동 바르게, 독거노인에 반찬 전달",2021.05.03 | 문경매일신문,"점촌2동 바르게, 독거노인에 반찬 전달 점촌2동바르게살기위원회(위원장 채경식)는 4월 30일(금), 가정의 달인 5월을 앞두고 독거어르신들을 방문해 반찬을 전달했다. 이...",2021.05.03,문경매일신문
"가남읍 지역사회보장협의체, 【아이럽우유】 독거노인가구 유제품...",2021.05.06 | 경기앤뉴스,[경기&뉴스] 가남읍 지역사회보장협의체는 지난 4일 저소득 독거노인 가구를 대상으로 정기적으로 유제품을 배달하는 【아이럽우유】 사업 추진을 위해 서울우유 여주가정...,2021.05.06,경기앤뉴스
"가남읍 지역사회보장협의체, 【아이럽우유】 독거노인가구 유제품...",2021.05.06 | 경인신문,[경인신문] 가남읍 지역사회보장협의체는 지난 4일 저소득 독거노인 가구를 대상으로 정기적으로 유제품을 배달하는 【아이럽우유】 사업 추진을 위해 서울우유 여주가정...,2021.05.06,경인신문
"건보공단 부경본부, 독거노인에 효(孝)사랑 카네이션 전달",2021.05.07 | 부산일보,"孝)사랑 카네이션’을 기증했다. ‘효(孝)사랑 카네이션’은 부산시 북구 덕천동 소재 독거노인 150명에 전달되었으며, 전달된 카네이션은 자활사업단 활성화를 위해 부산...",2021.05.07,부산일보
"여주시 가남읍 지역사회보장협의체, '아이럽우유'독거노인가구 유...",2021.05.06 | 데일리연합,"기자 | 가남읍 지역사회보장협의체(공동위원장 강대준, 윤성희)는 지난 4일 저소득 독거노인 가구를 대상으로 정기적으로 유제품을 배달하는 【아이럽우유】 사업 추진을...",2021.05.06,데일리연합
"여주시 가남읍 지역사회보장협의체, '아이럽우유'독거노인가구 유...",2021.05.06 | 미디어투데이,"가남읍 지역사회보장협의체, 【아이럽우유】, 독거노인가구 유제품 배달사업 협약체결 [미디어투데이=안정태 기자] 가남읍 지역사회보장협의체(공동위원장 강대준, 윤성희...",2021.05.06,미디어투데이
"진주시 여성자원봉사대, 어버이날 독거노인 위문",2021.05.06 | 뉴스타운,"선물을 전달했다. 이번 행사는 부양의무자가 없거나 가족 간 왕래가 없는 독거노인 300세대를 선정, 비대면으로 위문품을 전달하는 것으로 어버이날을 기념했다. 이날...",2021.05.06,뉴스타운
"여주시 가남읍 지역사회보장협의체, '아이럽우유'독거노인가구 유...",2021.05.06 | 데일리와이,"가남읍 지역사회보장협의체, 【아이럽우유】, 독거노인가구 유제품 배달사업 협약체결 [데일리와이=유명수 기자] 가남읍 지역사회보장협의체(공동위원장 강대준, 윤성희)는...",2021.05.06,데일리와이
"여주시 가남읍 지역사회보장협의체, '아이럽우유'독거노인가구 유...",2021.05.06 | 뉴스후,"가남읍 지역사회보장협의체, 【아이럽우유】, 독거노인가구 유제품 배달사업 협약체결 [뉴스후=정순화 기자] 가남읍 지역사회보장협의체(공동위원장 강대준, 윤성희)는 지난...",2021.05.06,뉴스후
"동국제약, 독거노인 어르신들을 위한 ‘효 도시락’ 봉사활동 진행",2021.05.06 | 더퍼블릭,"치약 및 칫솔 등으로 구성된 ‘효 도시락’을 포장하는 봉사활동을 펼쳤다.또한 이날 독거노인 종합 지원센터 김현미 센터장과 동국제약 구재성 상무이사, 봉사단원들이...",2021.05.06,더퍼블릭
